C:\Program Files\nodejs\node.exe --max-old-space-size=4096 .\main.js
Shape Processing Unit 0.2.0
Thu Jul 08 2021 09:00:39 GMT-0700 (Pacific Daylight Time)

Searching for shapes...
13d6 ["ICRC1ISCSL1SSO","IC1RSCIC3SSL1SO","IC1RCISCSL1SSO","IC1LCISCSR1SSO","IC1RCISCSL1SSLO","ICRCI2SLSCSLSO","IC1LSCIC3SSR1SO","IC1LCISCSR1SSRO"]
13d8 ["IC1RISCLSC22SSO","IC1LISCRSC22SSO","ICRISC1LSC2SSO","ICRISCRSUC2SSO","ICRISC1LSC2SSLO","ICRISC1LSC2SSRO","ICRISCRSUC2SSLO","ICRISCRSUC2SSRO"]
13d9 ["ICI2SRCL2S1SO","ICRI2SRCLS1SO","ICRCISCSR1SSO","ICI2SRCLSL1SO","ICRI1SCRSL1SO","ICRCISCSR1SSUO","ICRI2SRCLS1SUO","ICLI1SCLSR1SO"]
13db ["ICRCICRSI3SSCSO","ICLCICLSI3SSCSO"]
13dc ["ICLCI2SRSCSSLO","ICLCI2SRSCSSO","IC1LCRI2SSCSSO","IC1RCLI2SSCSSO","ICRCI2SLSCSSRO","ICRCI2SLSCSSO","ICRCI2SLSCSSLO","ICLCI2SRSCSSRO"]
13dd ["IISC1RISCLSSO","IISC1LISCRSSO","IISCRISC1LSSO","IISCRISCRSUSO","IISC1LISCRSSLO","IISC1LISCRSSRO","IISC1RISCLSSLO","IISC1RISCLSSRO"]
13df ["IIC1RISCLSSSO","IIC1LISCRSSSO","IIC1RISCLSSSRO","IICRISC1LSSSO","IIC1RISCLSSSLO","IIC1LISCRSSSRO","IICRISCRSUSSO","IIC1LISCRSSSLO"]
13e3 ["ICRCUI2SSCSSO","ICRCUI2SSCSSLO","IC1RCI2SSRCSSO","ICRCUI2SSCSSRO","IC1RCI2SUSCSSO","ICRCUI1SSCSSRO","ICRCUI1SSCSSO","ICRCUI1SSCSSLO"]
13e4 ["ICRC2RCI3SSCSSO","ICLC2LCI3SSCSSO"]
13e5 ["ICRISC2SRC1USSO","ICLISC2SRCUSUSO"]
13e6 ["ICRSCI1SSLCSO","ICRSCI1SSRCSO","ICLSCI1SSLCSO","ICLSCI1SSRCSO","ICRSCI1SSRCSRO","ICRSCI1SSRCSLO","ICLSCI1SSRCSRO","ICRCUI1SSCSRSO"]
13e7 ["ICRCICLSI3SSCSO","ICRCICI4SSRSCSO"]
13e8 ["ICRCISC3RSC2SSO","ICLCISC3LSC2SSO"]
13e9 ["ICRCUI2SSCSRSO","IC1RCUI2SSCSRSO","IC1RCUI1SSCSLSO","ICRCRISCSL1SSO","ICR1RCUI1SSCSSO","ICR1RCI2SUSCSSO","ICRCRISCSL1SSRO","ICRCUI2SSCSRSRO"]
13ea ["ICRISC1R2SCUSSO","ICRISCR2SCUSUSO","ICLISC1L2SCUSSO","ICLISCRC32SUSSO"]
13eb ["ICRISCI3SRCUSSO","ICLISCI3SLCUSSO"]
13ec ["ICRI2SRC22SSO","ICRCI2SUSCSSO","ICRI1SC2R2SSO","ICRCI2SSLCSSO","ICRCI2SSLCSSRO","ICRCI2SSLCSSLO","ICRCI2SUSCSSRO","ICRCI2SUSCSSLO"]
13ee ["IISC1RISCUSSO","IISC1LISCUSSO","IISCRISC1USSO","IISCRISCUSUSO","IISC1LISCUSSLO","IISC1LISCUSSRO","IISC1RISCUSSLO","IISC1RISCUSSRO"]
13ef ["IIC1RISCUSSSO","IIC1LISCUSSSO","IIC1RISCUSSSRO","IICRISC1USSSO","IIC1RISCUSSSLO","IIC1LISCUSSSRO","IICRISCUSUSSO","IIC1LISCUSSSLO"]
13f1 ["ICRSCRI2SSO","ICRSCI2SLSO","ICLSCLI2SSO","ICLSCI2SRSO","ICLSCRI2SUSO","IC1LSCRI1SSO","IC1RSCLI1SSO","ICRSCRI2SSUO"]
13f2 ["ICRSCUI2SSO","ICRSCI2SUSO","ICLSCUI2SSO","ICLSCI2SUSO","ICRCI3SL2SSO","ICLSCUI2SSRO","ICRSCUI2SSRO","ICRSCRI2SLSO"]
13f3 ["ICRII2SCXSSO","ICLII2SCXSSO","IC1RSCICI3SSO","IC1LSCICI3SSO","ICRII2SCXSSRO","ICRII2SCXSSLO","ICLII2SCXSSRO","ICLII2SCXSSLO"]
13f4 ["ICRSCLI2SSO","ICRSCI2SRSO","ICLSCRI2SSO","ICLSCI2SLSO","ICLSCRI2SSUO","IC1LSCLI1SSO","IC1RSCRI1SSO","ICRSCRI2SUSO"]
13f6 ["ICRISI2SRCXSO","ICRSCICLI4SSO","ICRSCICI4SRSO","ICLSCICI4SLSO","IC1RSCICRI3SSO","ICRII2SCXSLSO","ICLII2SCXSRSO","IC1LSCICLI3SSO"]
13f7 ["IC1ICRSCLI2SSSO","IC1ICRSCI2SLSSO","IC1ICLSCRI2SSSO","IC1ICLSCI2SRSSO","ICRSCICXI3SSRSO","ICRICLSCI2SLSSO","ICICRSCRI2SUSSO","ICICLSCRI2SSUSO"]
13f8 ["ICRSCI2SSO","IC1LSCI1SSO","ICLSCI2SSO","IC1RSCI1SSO","ICRSCI2SSLO","ICRSCI2SSRO","ICLSCI2SSLO","ICLSCI2SSRO"]
13f9 ["ICRSCICRI4SSO","ICLSCICLI4SSO","ICRSCICI4SLSO","ICLSCICI4SRSO","IC1RSCICLI3SSO","ICRII2SCXSRSO","ICLII2SCXSLSO","IC1LSCICRI3SSO"]
13fb ["ICIC1RSCI1SSSO","ICIC1LSCI1SSSO","IC1ICRSCI2SSSO","IC1ICLSCI2SSSO","IC1ICRSCI2SSSLO","IC1ICRSCI2SSSRO","IC1ICLSCI2SSSLO","IC1ICLSCI2SSSRO"]
13fc ["ICRSCICI4SSO","ICRCI1SCI1SSO","ICLSCICI4SSO","ICRSCICI4SSUO","ICRSCICI4SSLO","ICRSCICI4SSRO","ICLSCICI4SSLO","ICLSCICI4SSRO"]
13fd ["ICLCLISI2SSCSO","ICLCISI2SRSCSO","ICLCISISCSL1SO","ICRCRISI2SSCSO","ICRCISI2SLSCSO","ICRCISISCSR1SO","ICRC1ISISCSL1SO","ICRCISI2SLSCSLO"]
13fe ["ICRCUII2SSSCSO","ICRCUISI2SSCSO","ICRCISI2SUSCSO","ICRCISI2SSLCSO","IC1ICRSCI2SSLSO","IC1ICLSCI2SSRSO","ICICRSCI2SSRSO","ICICLSCI2SSLSO"]
13ff ["IC1LSCII2SSO","ICLSCII3SSLO","ICLSCII3SSO","ICLSCII3SSRO","IC1RSCII2SSO","ICRSCII3SSO","ICRSCII3SSRO","ICRSCII3SSLO"]
1511 ["ICRCICUSRC3SLSO","ICRISCLC2LCLSSO","ICLCICUSLC3SRSO","ICLISCRC2RCRSSO"]
1513 ["ICRI1SCRCLSSO","ICLI1SCLCRSSO","ICLI1SCLCRSSLO","ICLI1SCLCRSSUO","ICLI1SCLCRSSRO","ICRI1SCRCLSSLO","ICRI1SCRCLSSUO","ICRI1SCRCLSSRO"]
151f ["ICI2SRCLCRSSSO","ICI2SLCRCLSSSO","ICRI1SCRCLSSUSO","ICLI1SCLCRSSUSO"]
1531 ["ICLISCLCRSSO","ICRISCRCLSSO","ICRISCRCLSSLO","ICRISCRCLSSUO","ICRISCRCLSSRO","ICLISCLCRSSLO","ICLISCLCRSSUO","ICLISCLCRSSRO"]
1532 ["ICRISC1LCLSSO","ICRISCRC1RSSO","ICLISC1RCRSSO","ICLISCRCLSUSO","ICRISCRC1RSSRO","ICRISCRC1RSSLO","ICRISC1LCLSSRO","ICRISC1LCLSSLO"]
1533 ["ICRC2SISCRCLSSO","ICRCIISCLCX2SSO","IISCRISCLSSRCSO","IISCRISCLSSLCSO","IISCLISCRSSRCSO","IISCLISCRSSLCSO"]
1537 ["IC1RISCLCRSSLSO","IC1LISCRCLSSRSO","ICR1RISCLCRSSSO","ICLISCLCRSSRSO","ICRISCRCLSSLSO","ICRISCRCLSSLSLO","ICRISCRCLSSLSRO","ICLISCLCRSSRSRO"]
153b ["ICRISC1LCLSSLSO","ICRISCRC1RSSLSO"]
153d ["IC1LISCRCLSSSO","IC1RISCLCRSSSO","IC1RISCLCRSSSLO","ICLISCLCRSSUSO","IC1RISCLCRSSSRO","IC1LISCRCLSSSLO","ICRISCRCLSSUSO","IC1LISCRCLSSSRO"]
153e ["IC1RISCRCLSUSSO","IC1LISCRC1RSSSO","ICLISC1RCRSSSO","ICRISC1LCLSSSO","ICRISC1LCLSSSLO","ICRISC1LCLSSSRO","ICLISC1RCRSSSLO","ICLISC1RCRSSSRO"]
153f ["IICRISCXRCRSSSO","IICLISCXLCLSSSO"]
1544 ["ICRCICUSRC3SRSO","ICRCICUSLCL3SSO","ICISCRSC1RCRSSO","ICISCLSC1LCLSSO"]
1546 ["ICLI1SC1LCLSSO","ICLI1SCRC1RSSO","ICRI1SC1RCRSSO","ICRI1SCRCLSUSO","ICRI1SC1RCRSSLO","ICRI1SC1RCRSSRO","ICRI1SCRCLSUSLO","ICRI1SCRCLSUSRO"]
154f ["IICRSC1RCRSSSO","IICRC2LSCLSSSO","IICLSC1LCLSSSO","IICLC2RSCRSSSO"]
1551 ["ICRCISCUSLCLSSO","ICLCISCUSRCRSSO"]
1553 ["IC1RSCISCLCRSSO","IC1LSCISCRCLSSO"]
1554 ["ICRCICUSLSCLSSO","ICLCICUSRSCRSSO"]
1555 ["IICRSSCUSLCLSO","IICRSSCUSRCRSO","IICLSSCUSLCLSO","IICLSSCUSRCRSO"]
1556 ["IC1RSCISCRCLSSO","IC1LSCISCLCRSSO"]
1557 ["IC1ISCUSRSCRSO","ICISCUSLSCLSO","ICISCUSRSCRSO","IC1ISCUSLSCLSO","ICISCUSLSC1RSO","ICISCUSLSCLSUO","ICISCUSRSC1LSO","ICISCUSRSCRSUO"]
155b ["ICISCRCLSSRSCSO","ICISCLCRSSLSCSO"]
155f ["ICRSISCI2RCRSSO","ICRSISCI2LCLSSO","ICLSISCI2RCRSSO","ICLSISCI2LCLSSO"]
1562 ["ICLISCRCLSSO","ICRISCLCRSSO","ICRISCLCRSSLO","ICRISCLCRSSUO","ICRISCLCRSSRO","ICLISCRCLSSLO","ICLISCRCLSSUO","ICLISCRCLSSRO"]
1564 ["ICRISC1RCRSSO","ICRISCRCLSUSO","ICLISC1LCLSSO","ICLISCRC1RSSO","ICRISCRCLSUSRO","ICRISCRCLSUSLO","ICRISC1RCRSSRO","ICRISC1RCRSSLO"]
1566 ["IC1RISCUSSLCLSO","IC1LISCUSSRCRSO"]
1567 ["ICRISC1RCRSSLSO","ICRISCRCLSUSLSO"]
156b ["IC1LISCLCRSSSO","IC1RISCRCLSSSO","IC1RISCRCLSSSLO","ICLISCRCLSSUSO","IC1RISCRCLSSSRO","IC1LISCLCRSSSLO","ICRISCLCRSSUSO","IC1LISCLCRSSSRO"]
156d ["IC1RISCRC1RSSSO","IC1LISCRCLSUSSO","ICLISC1LCLSSSO","ICRISC1RCRSSSO","ICRISC1RCRSSSLO","ICRISC1RCRSSSRO","ICLISC1LCLSSSLO","ICLISC1LCLSSSRO"]
156e ["IC1RISCRCLSSLSO","IC1LISCLCRSSRSO","ICR1RISCRCLSSSO","ICLISCRCLSSRSO","ICRISCLCRSSLSO","ICRISCLCRSSLSLO","ICRISCLCRSSLSRO","ICLISCRCLSSRSRO"]
156f ["IICRISCXLCLSSSO","IICLISCXRCRSSSO"]
1572 ["ICRSLCISCSLCRSO","ICLSRCISCSRCLSO"]
1573 ["ICISCLSCRSSO","ICISCRSCLSSUO","ICISCLSCRSSUO","ICISCRSCLSSO","ICISCRSCLSSLO","ICISCRSCLSSRO","ICISCLSCRSSLO","ICISCLSCRSSRO"]
1575 ["ICRSICUSSRCRSO","ICLSICUSSLCLSO","ICRSICUSSLCLSO","ICRSICUSSRC1LSO","ICRSICUSSRCRSUO","ICLSICUSSRCRSO","ICLSICUSSRC1LSO","ICLSICUSSRCRSUO"]
1576 ["IICUSSLCLSO","IICUSSRCRSO","IICUSSRCRSRO","IICUSSRC1LSO","IICUSSRCR1SO","IICUSSRCRSLO","IICUSSRCRSUO","IICUSSLCLSRO"]
1577 ["ICRCISISCLSCRSO","ICRCIISCRSSCLSO","ICISI2SRSCRC2SO","ICISI2SLSCLC2SO","ICISISCRC22SRSO","ICISISCRC2SL1SO"]
1579 ["ICISCLSC1LSSRO","IC1ISC1RSCRSSO","IC1ISC1LSCLSSO","ICISCRSC1RSSLO","ICISCRSC1RSSO","ICISCLSC1LSSO","ICISCRSC1RSSRO","ICISCLSC1LSSLO"]
157c ["IC1UISCRSCLSSO","IC1UISCLSCRSSO","ICISCRSCLSUSRO","ICISCRSCLSUSO","ICISCRSCLSUSLO","ICISCLSCRSUSRO","ICISCLSCRSUSO","ICISCLSCRSUSLO"]
157f ["ICI1ISCRSCLSSO","ICI1ISCLSCRSSO","ICIICUSSRCRSSO","ICIICUSSLCLSSO","ICI1ISCRSC1RSSO","ICI1ISCRSCLSSUO","ICI1ISCLSC1LSSO","ICI1ISCLSCRSSUO"]
15b6 ["ICICRCLSSLSCSSO","ICICLCRSSRSCSSO"]
15f1 ["IC1RSCLCRSI1SSO","IC1LSCRCLSI1SSO","ICRSCLI2LCLSSSO","ICRSCI2RCRSSUSO"]
15f2 ["IC1RSCRC2SI1SSO","IC1RSCRCLSI1SSO","ICRSCI2LCLSSSO","ICLSCI2RCRSSSO","ICRSC1RCI33SSSO","ICRSCRI2RCRSSSO","ICRSCI2RC1LSSSO","ICRSCI2LCLSSSUO"]
15f4 ["ICRSCI2RCRSSSO","ICLSCI2LCLSSSO","ICRSCRI2LCLSSSO","ICRSCI2RCRSSSUO"]
15fe ["IISCRCI3SLCLSSO","IISCLCI3SRCRSSO"]
15ff ["ICRSCII3RCRSSSO","ICRSCII3LCLSSSO","ICLSCII3RCRSSSO","ICLSCII3LCLSSSO"]
1623 ["ICRCICLSSC2SUSO","ICLCICRSSC2SUSO"]
1646 ["ICRCISCSRCL2SSO","ICRCICLSSC2SRSO"]
1662 ["ICRICLSSCRSO","ICRICLSSCRSLO","ICRICLSSCRSUO","ICRICLSSCRSRO","ICLICRSSCLSO","ICLICRSSCLSLO","ICLICRSSCLSUO","ICLICRSSCLSRO"]
1664 ["ICLCISCSLSCRSO","ICRCISCSRSCLSO","ICRCISCSRSCLSLO","ICRCISCSRSCLSUO","ICRCISCSRSCLSRO","ICRCICLSSCRSLSO","ICLCISCSLSCRSUO","ICLCISCSLSCRSRO"]
1666 ["ICRC2SICLSSCRSO","ICRCISC3SRSCLSO"]
166b ["IC1RICRSSCLSSO","IC1RICRSSCLSSLO","ICLICRSSCLSUSO","IC1RICRSSCLSSRO","IC1LICLSSCRSSO","IC1LICLSSCRSSLO","ICRICLSSCRSUSO","IC1LICLSSCRSSRO"]
166e ["IC1RICRSSCLSLSO","IC1LICLSSCRSRSO","ICR1RICRSSCLSSO","ICLICRSSCLSRSO","ICRICLSSCRSLSO","ICRICLSSCRSLSLO","ICRICLSSCRSLSRO","ICLICRSSCLSRSRO"]
1674 ["ICRCXISCSSRCRSO","ICLCXISCSSLCLSO"]
1675 ["ICRISC2SUSLCLSO","ICLISC2SUSRCRSO"]
1676 ["ICRSISCSRCRSO","ICRSISCSRCRSUO","ICRSISCSRCRSRO","ICRSISCSRCRSLO","ICLSISCSLCLSO","ICLSISCSRCR1SO","ICLSISCSRC1LSO","ICLSISCSLCLSRO"]
167c ["ICICRCLSSRSCSSO","ICICLCRSSLSCSSO"]
1711 ["ICISCRC3SRSO","ICISCLC3SLSO","ICISCRC32LSSO","ICISCRC3SRSUO","ICUSRCLISCSSO","ICUSLCRISCSSO","ICISCLC32RSSO","ICISCLC3SLSUO"]
1713 ["ICRSC1ICRSCLSSO","ICRCISCLSC3SLSO"]
1717 ["IC1ISC1RCL3SSSO","IC1ISC1LCR3SSSO","ICRICUSRC3SLSSO","ICLICUSLC3SRSSO","ICISCRC32LSSSO","ICISCLC32RSSSO","ICISCRC32LSSSLO","ICISCLC32RSSSRO"]
1718 ["ICRCISCSLC2SLSO","ICLCISCSRC2SRSO"]
1719 ["ICLCI3SLC3SRSO","ICRCI3SRC3SLSO","ICRCI3SRC32RSSO","ICRCI3SRC3SLSLO","ICRCI3SRC3SLSUO","ICRCI3SRC3SLSRO","ICRCI3SRCL22SSO","ICLCI3SLC3SRSLO"]
171b ["ICRSCSICRSCLSSO","ICLSCSICLSCRSSO"]
171d ["ICICUSLC3SRSSO","ICICUSRC3SLSSO","ICRCI3SRC3SLSSO","ICLCI3SLC3SRSSO","ICISCRC3SRSUSO","ICISCLC3SLSUSO","ICISCRC3SRSUSRO","ICISCLC3SLSUSLO"]
1721 ["ICRCISCSLC2SUSO","ICLCISCSRC2SUSO"]
1722 ["ICISCRC3SSO","ICISCLC3SSO","ICISCRC3SSLO","ICISCRC3SSUO","ICISCRC3SSRO","ICISCLC3SSLO","ICISCLC3SSUO","ICISCLC3SSRO"]
1723 ["ICRSCICLSCXSSO","ICRSCICLSC3SSO","ICRSCICLSC3SSLO","ICRSCICLSC3SSUO","ICRSCICLSC3SSRO","ICRSCICLSCXSSLO","ICRSCICLSCXSSUO","ICRSCICLSCXSSRO"]
1724 ["ICRSLCLSCISCSSO","ICLSRCRSCISCSSO"]
1726 ["ICRCICRSSC3SSO","ICRCISCLSC3SSO","ICRCISCLSC3SSLO","ICRCISCLSC3SSUO","ICRCISCLSC3SSRO","ICRCICRSSC3SSLO","ICRCICRSSC3SSUO","ICRCICRSSC3SSRO"]
1727 ["ICRSCSICLSCRSSO","ICLSCSICRSCLSSO"]
172a ["ICRCICUSRC4SSSO","ICLCICUSLC4SSSO"]
172b ["ICICUSLC3SSSO","ICICUSRC3SSSO","ICISCLC3SSUSO","ICISCRC3SSUSRO","ICISCRC3SSUSO","ICISCRC3SSUSLO","ICISCLC3SSUSRO","ICISCLC3SSUSLO"]
172e ["ICLICUSLC3SSSO","ICISCRC3SSLSUO","ICISCLC3SSRSUO","ICRICUSRC3SSSO","ICISCRC3SSLSO","ICISCLC3SSRSO","ICISCLC3SSRSRO","ICISCRC3SSLSLO"]
172f ["ICRISCLC3SSI1SO","ICRISCI2LC4SSSO","IICRCI3SRCXSSSO","IICLCI3SLCXSSSO"]
1731 ["ICRISCRSUC2LSO","IC1RISC1RSCL2SO","ICRISC1LSC2RSO","IC1RISCLSUCR2SO","ICLISCLSC12LSO","ICRISCRSC12RSO","ICRISCRSUCR2SO","ICRISC1LSCL2SO"]
1732 ["IC1RISCLCX2SLSO","IC1LISCRCX2SRSO","ICRISCRCXRSR1SO","ICLISCRSCRSL1SO","ICISCI1SSRC2RSO","ICISCI1SSLC2LSO"]
1733 ["IC1ICLSCRSSUSO","ICUSICRSCLSSO","ICUSICLSCRSSO","IC1ICRSCLSSUSO","ICUSICRSCLSSRO","ICUSICLSCRSSLO","ICUSICRSCLSSLO","ICUSICLSCRSSRO"]
1734 ["ICRCXISCSSLCLSO","ICLCXISCSSRCRSO"]
1735 ["ICRISC1LSCL2SSO","ICRISCRSUCR2SSO","ICRISCRSCLS1RSO","ICLISCLSCRS1LSO"]
1736 ["ICRSRICRSCLSSO","ICRSIC1RSCRSSO","IC1ICRSCLSSRSO","ICR1SICLSCRSSO","ICUICLSCRSSRSO","IC1ICLSCRSSLSO","IC1ICRSCLSSRSRO","IC1ICLSCRSSLSLO"]
1739 ["ICRSRICLSCRSSO","IC1ICLSCRSSRSO","ICUICRSCLSSRSO","ICRSIC1LCRSSSO","ICR1SICRSCLSSO","IC1ICRSCLSSLSO","IC1ICRSCLSSLSLO","IC1ICLSCRSSRSRO"]
173f ["ICI2SICRSCLSSO","ICI2SICLSCRSSO","ICI2SICRSCLSSLO","ICI2SICRSCLSSUO","ICI2SICRSCLSSRO","ICI2SICLSCRSSLO","ICI2SICLSCRSSUO","ICI2SICLSCRSSRO"]
1742 ["ICRCLSSLCISCSSO","ICLCRSSRCISCSSO"]
1744 ["ICISCRC3SLSO","ICISCRCL3SSO","ICISCLC3SRSO","ICISCLCR3SSO","ICISCRC3SLSLO","ICISCRC3SLSUO","ICISCRCL3SSLO","ICISCRCL3SSUO"]
1746 ["ICRCI3SLCL3SSO","ICRCI3SRC3SRSO","ICRCI3SRC3SRSLO","ICRCI3SRC3SRSUO","ICRCI3SRC3SRSRO","ICRCI3SRC22SLSO","ICRCI3SRCR22SSO","ICRCI3SLCL3SSRO"]
1747 ["ICICUSLC3SLSSO","ICICUSRC3SRSSO","ICRCI3SRC3SRSSO","ICLCI3SLC3SLSSO","ICISCRC3SLSUSO","ICISCRCL3SSLSO","ICISCRC3SLSUSRO","ICISCRCL3SSLSLO"]
174c ["IC1RSCICRSCLSSO","IC1LSCICLSCRSSO","ICRCISCLSC3SRSO","ICRCICRSSC3SLSO"]
174d ["ICICUSLCL3SSSO","ICICUSRCR3SSSO","ICRICUSRC3SRSSO","ICLICUSLC3SLSSO","ICISCRC3SLSLSO","ICISCRCL3SSUSO","ICISCRC3SLSLSLO","ICISCRCL3SSUSRO"]
174e ["ICRCI3SLCL3SSSO","ICLCI3SRCR3SSSO"]
1753 ["ICLICLSSCRSSUO","ICRICRSSCLSSUO","ICRICRSSCLSSO","ICRICRSSCLSSLO","ICRICRSSCLSSRO","ICLICLSSCRSSO","ICLICLSSCRSSLO","ICLICLSSCRSSRO"]
1755 ["ICUSLICRSSCLSO","ICUSRICLSSCRSO","ICRIC2SRSSLCLSO","ICRICRSSRSRCRSO","ICUSRISC1LCRSSO","ICUSRICLSSCRSUO","ICUSLISC1RCLSSO","ICUSLICRSSCLSUO"]
1756 ["ICRICRSSUCRSSO","IC1RISC1LCRSSSO","ICRISCRCRSUSSO","IC1LISC1RCLSSSO","ICR1RICLSSCRSSO","ICRISCRCRSUSSRO","ICRICRSSUCRSSLO","ICRICRSSUCRSSRO"]
1757 ["ICI2SRSISCRC2SO","ICI2SLSISCLC2SO","IICRSSISC1RCXSO","IICLSSISC1LCXSO"]
1759 ["ICICL3SSRCRSSO","ICICR3SSLCLSSO","ICR1LICRSSCLSSO","ICRISC1RCLSSSO","ICLISC1LCRSSSO","ICRISC1RCLSSSRO","ICL1RICLSSCRSSO","ICLISC1LCRSSSLO"]
175c ["IC1RICLSSCRSSO","IC1RICLSSCRSSLO","ICLICLSSCRSUSO","IC1RICLSSCRSSRO","IC1LICRSSCLSSO","IC1LICRSSCLSSLO","ICRICRSSCLSUSO","IC1LICRSSCLSSRO"]
175f ["ICRI1ICRSSCLSSO","ICLI1ICLSSCRSSO","ICIICR4SSLCLSSO","ICIICL4SSRCRSSO","IICRSISC1RCXSSO","IICLSISC1LCXSSO"]
1762 ["ICLCI3SSLCLSO","ICRCI3SSRCRSO","ICRCI3SSRCRSUO","ICRCI3SSRCRSRO","ICLCI3SSLCLSRO","ICRCI3SRSCR1SO","ICRCI3SRSC1LSO","ICRCI3SSRCRSLO"]
1763 ["ICLI2SLCLSSO","ICRI2SRCRSSO","ICRI2SRC1LSSO","ICI2SRCRSLSO","ICRI2SRCRSSUO","ICRI1SCL1SSO","ICRI1SCLSLSO","ICI2SLCLSRSO"]
1764 ["IC1RSICLSSCRSO","IC1RSICLSSCRSLO","ICRCI3SRCRSUSO","ICRCI3SLSCL1SO","IC1LSICRSSCLSO","ICLCI3SRSC1LSO","ICRCI3SRCR1SSO","IC1LSICRSSCLSRO"]
1765 ["ICRC1I3SSRCRSSO","ICRCLSI2SLCLSSO","ICRCI3SLSCL1SSO","ICLCI3SRSCR1SSO"]
1766 ["IICRSSCLSO","IICLSSCRSO","IICRSSCLSLO","IICRSSCLSUO","IICRSSCLSRO","IICLSSCRSLO","IICLSSCRSUO","IICLSSCRSRO"]
1767 ["ICRCIICLSSCRSSO","ICLCIICRSSCLSSO","IICI2SSSRCRC2SO","IICI2SSSLCLC2SO"]
176a ["ICRCLSI2SRCRSSO","ICRCI3SSRCRSUSO","ICLCRSI2SLCLSSO","ICLCI3SSRC1LSSO"]
176c ["ICRI2SLCLSSO","ICRI2SRCRSUSO","ICLI2SRCRSSO","ICRI2SLCLSSUO","ICLI1SCRSLSO","ICI2SRCRSRSO","ICI2SRCR1SSO","ICRI1SCLSRSO"]
176e ["ICRCIICRSSCLSSO","ICLCIICLSSCRSSO"]
176f ["ICRII2SCLSSO","ICLII2SCRSSO","ICRII2SC1RSSO","ICRII2SCL1SSO","ICRII2SCLSSLO","ICRII2SCLSSUO","ICRII2SCLSSRO","ICLII2SCRSSLO"]
1771 ["IC1RISCLSC2SRSO","IC1LISCRSC2SLSO","IICRSSCLC2SRSO","IICLSSCRC2SLSO","ICUSRCRIC3SUSSO","ICUSRCIC3SUSLSO","ICUSRCIC3LSUSSO","ICUSLCIC3SUSRSO"]
1772 ["IC1RSISCRC2SSO","IC1LSISCLC2SSO","IICRSSCLC2SSUO","IICRSSCLC2SSRO","IICRSSCLC2SSO","IICLSSCRC2SSO","IICLSSCRC2SSLO","IICLSSCRC2SSUO"]
1773 ["IC1IISCRSCLSSO","IC1IISCRSCLSSLO","ICIISCRSCLSUSO","IC1IISCRSCLSSRO","IC1IISCLSCRSSO","IC1IISCLSCRSSLO","ICIISCLSCRSUSO","IC1IISCLSCRSSRO"]
1774 ["ICRI2SLSCLSO","ICUI2SSRCRSO","ICRI2SLSCLSUO","ICRI2SLSCLSLO","ICUI2SSRCRSLO","ICRI2SLSC1RSO","ICRI2SLSCL1SO","ICRI2SLSCLSRO"]
1775 ["IC1RSISISCRC2SO","IC1LSISISCLC2SO","ICRSISISC1RCXSO","ICLSISISC1LCXSO"]
1776 ["ICLIISCRSCLSSO","ICRIISCLSCRSSO","ICISISCRC1XSSO","ICISISCRCXUSSO","ICIISC1RCLSSSO","ICIISC1LCRSSSO","ICRIISCRSCLSUSO","ICRIISCLSCRSSUO"]
1777 ["IISISCRC1LSSO","IISISCRCRSUSO","ICIISCRSC2SLSO","ICIISCLSC2SRSO","IISISC1RCLSSO","IISISC1LCRSSO","IISISC1RCLSSRO","IISISC1LCRSSLO"]
1779 ["ICLIISCLSCRSSO","ICRIISCRSCLSSO","IC1IISC1RCLSSSO","IC1IISC1LCRSSSO","ICIISC1RSCRSSO","ICRIISCRSCLSSUO","ICRIISCLSCRSUSO","ICIISC1LSCLSSO"]
177c ["ICIISCRSCLSSO","ICIISCLSCRSSO","ICIISCRSCLSSUO","ICIISCLSCRSSUO","ICIISCRSCLSSRO","ICIISCLSCRSSRO","ICIISCRSCLSSLO","ICIISCLSCRSSLO"]
177d ["IC1ISICXSRCRSSO","IC1ISICXSLCLSSO","ICICI3SSRC1RSSO","ICICI3SSRCLSUSO"]
177f ["IIISCRSCLSSO","IIISCLSCRSSO","IIISC1RSCRSSO","IIISC1RCLSSSO","IIISC1LSCLSSO","IIISC1LCRSSSO","IIISCRSCLSSUO","IIISCLSCRSSUO"]
1791 ["IC1LISCRCX2SSO","IC1RISCLCX2SSO","IC1RISCLCX2SSLO","IC1RISCLCX2SSUO","IC1RISCLCX2SSRO","IC1LISCRCX2SSLO","IC1LISCRCX2SSUO","IC1LISCRCX2SSRO"]
1793 ["ICRSICRSCLSSO","ICRSICRSCLSSUO","ICRSICRSCLSSRO","ICLSICLSCRSSUO","ICLSICLSCRSSO","ICRIC3LCRSSSSO","ICRSICRSCLSSLO","ICLSICLSCRSSRO"]
1798 ["IC1RISCRCRS2SSO","IC1LISCRCXR2SSO","ICRISC22RCXRSSO","ICLISC22LCXLSSO"]
1799 ["ICRCRSIC2SSSO","ICLCLSIC2SSSO","ICLCLSIC2SSSUO","ICRCRSIC2SSSUO","ICUSLICRSCLSSO","ICRCRSIC2SSSRO","ICRCRSIC2SSSLO","ICLCLSIC2SSSRO"]
